   wave         C       sig  sigcal lorange hirange
4057.33   61.6501    15.697   0.118  14.208  20.983
4057.95  61.56091    15.656   0.117  14.165  20.933
4058.56  61.47186    15.615   0.117  14.122  20.883
4059.18  61.38294    15.574   0.117  14.079  20.832
 4059.8  61.29415    15.533   0.117  14.036  20.782
4060.41   61.2055    15.492   0.117  13.993  20.732
4061.03  61.11697    15.451   0.117  13.950  20.681
4061.64  61.02857    15.410   0.117  13.907  20.631
4062.26  60.94031    15.370   0.117  13.864  20.580
4062.88  60.85218    15.329   0.116  13.821  20.530
4063.49  60.76417    15.288   0.116  13.778  20.479
4064.11   60.6763    15.248   0.116  13.735  20.428
4064.73  60.58856    15.207   0.116  13.692  20.377
4065.34  60.50095    15.166   0.116  13.649  20.326
4065.96  60.41347    15.126   0.116  13.606  20.275
4066.58  60.32613    15.085   0.116  13.563  20.224
 4067.2  60.23891    15.044   0.115  13.520  20.173
4067.81  60.15183    15.004   0.115  13.477  20.122
4068.43  60.06487    14.964   0.115  13.434  20.071
4069.05  59.97805    14.923   0.115  13.392  20.020
4069.66  59.89135    14.883   0.115  13.349  19.969
4070.28  59.80479    14.843   0.115  13.306  19.918
 4070.9  59.71836    14.802   0.115  13.263  19.866
4071.52  59.63206    14.762   0.115  13.221  19.815
4072.13  59.54589    14.722   0.114  13.178  19.764
4072.75  59.45985    14.681   0.114  13.135  19.712
4073.37  59.37394    14.641   0.114  13.092  19.661
4073.99  59.28816    14.601   0.114  13.050  19.610
 4074.6  59.20251    14.561   0.114  13.007  19.558
4075.22  59.11699    14.521   0.114  12.965  19.507
4075.84   59.0316    14.481   0.114  12.922  19.455
4076.46  58.94634    14.441   0.113  12.879  19.404
4077.08  58.86121    14.401   0.113  12.837  19.352
4077.69  58.77621    14.362   0.113  12.794  19.301
4078.31  58.69134    14.322   0.113  12.752  19.249
4078.93   58.6066    14.282   0.113  12.709  19.198
4079.55  58.52199    14.242   0.113  12.667  19.146
4080.17  58.43751    14.203   0.112  12.625  19.095
4080.79  58.35316    14.163   0.112  12.582  19.043
4081.41  58.26894    14.123   0.112  12.540  18.991
4082.02  58.18485    14.084   0.112  12.498  18.940
4082.64  58.10089    14.045   0.112  12.455  18.888
4083.26  58.01706    14.005   0.112  12.413  18.837
4083.88  57.93336    13.966   0.112  12.371  18.785
 4084.5  57.84978    13.927   0.112  12.329  18.733
4085.12  57.76634    13.887   0.111  12.287  18.682
4085.74  57.68302    13.848   0.111  12.245  18.630
4086.36  57.59983    13.809   0.111  12.202  18.579
4086.98  57.51678    13.770   0.111  12.160  18.527
4087.59  57.43385    13.731   0.111  12.118  18.476
4088.21  57.35105    13.692   0.111  12.076  18.424
4088.83  57.26838    13.653   0.110  12.034  18.373
