    wave            C        sig  sigcal     lorange    hirange
 4408.63     43.74198      3.304   0.069       1.075      5.806
 4409.62     43.71304      3.304   0.069       1.068      5.805
 4410.61     43.68504      3.305   0.069       1.061      5.805
  4411.6     43.65799      3.306   0.069       1.054      5.805
 4412.59     43.63188      3.307   0.069       1.048      5.806
 4413.58      43.6067      3.308   0.069       1.041      5.806
 4414.57     43.58245      3.310   0.069       1.034      5.806
 4415.56     43.55913      3.310   0.069       1.028      5.806
 4416.54     43.53672      3.312   0.069       1.021      5.807
 4417.53     43.51523      3.313   0.069       1.015      5.808
 4418.52     43.49464      3.314   0.069       1.008      5.808
 4419.51     43.47496      3.316   0.069       1.002      5.809
  4420.5     43.45618      3.317   0.069       0.996      5.810
 4421.49      43.4383      3.319   0.069       0.989      5.811
 4422.47      43.4213      3.321   0.069       0.983      5.812
 4423.46     43.40519      3.322   0.069       0.977      5.813
 4424.45     43.38997      3.324   0.069       0.971      5.815
 4425.44     43.37562      3.326   0.070       0.964      5.816
 4426.42     43.36215      3.328   0.070       0.958      5.817
 4427.41     43.34955      3.330   0.070       0.952      5.819
  4428.4     43.33782      3.332   0.070       0.946      5.821
 4429.39     43.32695      3.334   0.070       0.940      5.822
 4430.37     43.31694      3.336   0.070       0.934      5.824
 4431.36     43.30779      3.339   0.070       0.928      5.826
 4432.35      43.2995      3.341   0.070       0.922      5.828
 4433.33     43.29205      3.343   0.070       0.916      5.830
 4434.32     43.28545      3.346   0.070       0.910      5.833
  4435.3      43.2797      3.348   0.070       0.904      5.835
 4436.29     43.27479      3.351   0.070       0.898      5.837
 4437.28     43.27072      3.354   0.070       0.893      5.840
 4438.26     43.26749      3.356   0.070       0.887      5.843
 4439.25     43.26509      3.359   0.070       0.881      5.845
 4440.23     43.26352      3.362   0.070       0.875      5.848
 4441.22     43.26278      3.365   0.070       0.870      5.851
  4442.2     43.26287      3.368   0.070       0.864      5.854
 4443.19     43.26379      3.372   0.070       0.858      5.857
 4444.17     43.26552      3.375   0.070       0.853      5.860
 4445.16     43.26808      3.378   0.070       0.847      5.864
 4446.14     43.27146      3.381   0.070       0.841      5.867
 4447.13     43.27565      3.385   0.070       0.836      5.870
 4448.11     43.28066      3.388   0.070       0.830      5.874
 4449.09     43.28648      3.392   0.071       0.825      5.878
 4450.08     43.29312      3.396   0.071       0.819      5.881
 4451.06     43.30056      3.399   0.071       0.814      5.885
 4452.05     43.30882      3.403   0.071       0.808      5.889
 4453.03     43.31788      3.407   0.071       0.803      5.893
 4454.01     43.32775      3.411   0.071       0.797      5.897
  4455.0     43.33842      3.415   0.071       0.792      5.902
 4455.98      43.3499      3.419   0.071       0.786      5.906
 4456.96     43.36218      3.424   0.071       0.781      5.911
 4457.94     43.37527      3.428   0.071       0.775      5.915
 4458.93     43.38916      3.432   0.071       0.770      5.920
 4459.91     43.40384      3.437   0.071       0.765      5.924
 4460.89     43.41933      3.441   0.071       0.759      5.929
 4461.87     43.43562      3.446   0.071       0.754      5.934
 4462.86     43.45271      3.450   0.071       0.748      5.939
 4463.84     43.47059      3.455   0.071       0.743      5.944
 4464.82     43.48928      3.460   0.071       0.738      5.950
  4465.8     43.50876      3.465   0.071       0.732      5.955
 4466.78     43.52904      3.470   0.071       0.727      5.960
 4467.76     43.55011      3.475   0.071       0.722      5.966
 4468.74     43.57199      3.480   0.071       0.716      5.972
 4469.73     43.59466      3.485   0.072       0.711      5.977
 4470.71     43.61813      3.491   0.072       0.706      5.983
 4471.69      43.6424      3.496   0.072       0.701      5.989
 4472.67     43.66747      3.502   0.072       0.695      5.995
 4473.65     43.69333      3.507   0.072       0.690      6.001
 4474.63     43.71999      3.513   0.072       0.685      6.008
 4475.61     43.74746      3.519   0.072       0.679      6.014
 4476.59     43.77572      3.524   0.072       0.674      6.020
 4477.57     43.80478      3.530   0.072       0.669      6.027
 4478.55     43.83465      3.536   0.072       0.664      6.034
 4479.53     43.86531      3.543   0.072       0.658      6.040
 4480.51     43.89678      3.549   0.072       0.653      6.047
 4481.49     43.92906      3.555   0.072       0.648      6.054
 4482.47     43.96214      3.561   0.072       0.642      6.061
 4483.44     43.99602      3.568   0.072       0.637      6.068
 4484.42     44.03071      3.574   0.072       0.632      6.076
  4485.4     44.06621      3.581   0.072       0.627      6.083
 4486.38     44.10252      3.588   0.072       0.621      6.090
 4487.36     44.13964      3.594   0.073       0.616      6.098
 4488.34     44.17757      3.601   0.073       0.611      6.106
 4489.32     44.21632      3.609   0.073       0.605      6.114
 4490.29     44.25588      3.616   0.073       0.600      6.121
 4491.27     44.29625      3.623   0.073       0.595      6.130
 4492.25     44.33745      3.630   0.073       0.589      6.138
 4493.23     44.37947      3.638   0.073       0.589      6.146
  4494.2     44.42231      3.645   0.073       0.593      6.154
 4495.18     44.46598      3.653   0.073       0.597      6.163
 4496.16     44.51047      3.661   0.073       0.601      6.171
 4497.14     44.55579      3.668   0.073       0.605      6.180
 4498.11     44.60194      3.676   0.073       0.610      6.189
 4499.09     44.64893      3.684   0.073       0.614      6.198
 4500.07     44.69675      3.693   0.073       0.618      6.207
 4501.04     44.74541      3.701   0.073       0.623      6.216
 4502.02     44.79491      3.709   0.073       0.627      6.225
 4502.99     44.84525      3.718   0.074       0.632      6.234
 4503.97     44.89644      3.726   0.074       0.636      6.244
 4504.95     44.94848      3.735   0.074       0.641      6.253
 4505.92     45.00137      3.744   0.074       0.645      6.263
  4506.9     45.05512      3.753   0.074       0.650      6.273
 4507.87     45.10972      3.762   0.074       0.655      6.283
 4508.85     45.16518      3.771   0.074       0.659      6.293
 4509.82     45.22151      3.780   0.074       0.664      6.303
  4510.8      45.2787      3.789   0.074       0.669      6.313
 4511.77     45.33677      3.799   0.074       0.674      6.324
 4512.75     45.39571      3.808   0.074       0.679      6.334
 4513.72     45.45552      3.818   0.074       0.684      6.345
  4514.7     45.51622      3.828   0.074       0.689      6.356
 4515.67      45.5778      3.838   0.074       0.694      6.367
 4516.65     45.64027      3.848   0.075       0.699      6.378
 4517.62     45.70363      3.858   0.075       0.704      6.389
 4518.59     45.76789      3.869   0.075       0.709      6.400
 4519.57     45.83305      3.880   0.075       0.715      6.412
 4520.54     45.89911      3.890   0.075       0.720      6.423
 4521.51     45.96608      3.901   0.075       0.725      6.435
 4522.49     46.03397      3.912   0.075       0.731      6.447
 4523.46     46.10277      3.922   0.075       0.736      6.458
 4524.43      46.1725      3.934   0.075       0.742      6.471
 4525.41     46.24315      3.945   0.075       0.747      6.483
 4526.38     46.31473      3.956   0.075       0.753      6.495
 4527.35     46.38724      3.968   0.075       0.759      6.507
 4528.32      46.4607      3.980   0.076       0.764      6.520
  4529.3     46.53511      3.992   0.076       0.770      6.533
 4530.27     46.61046      4.004   0.076       0.776      6.546
 4531.24     46.68677      4.016   0.076       0.782      6.559
 4532.21     46.76404      4.028   0.076       0.788      6.572
 4533.19     46.84228      4.041   0.076       0.794      6.585
 4534.16     46.92149      4.053   0.076       0.800      6.598
 4535.13     47.00168      4.066   0.076       0.806      6.612
