   wave            C        sig  sigcal    lorange    hirange
4042.94    228.93716    258.811   0.683    102.403      3.555
4043.55    226.66193    261.099   0.695    100.884      3.753
4044.17    224.42871    263.502   0.709     99.400      3.945
4044.78    222.23637    266.024   0.721     97.948      4.131
 4045.4     220.0838    268.672   0.736     96.528      4.312
4046.01    217.96993    271.451   0.752     95.139      4.487
4046.63    215.89374    274.366   0.765     93.780      4.656
4047.24    213.85423    277.426   0.782     92.450      4.821
4047.86    211.85045    280.635   0.797     91.147      4.980
4048.47    209.88148    284.004   0.815     89.873      5.135
4049.09    207.94643    287.539   0.834     88.625      5.285
 4049.7    206.04443    291.250   0.850     87.402      5.430
4050.32    204.17465    295.148   0.871     86.205      5.572
4050.93    202.33628    299.242   0.892     85.032      5.709
4051.55    200.52856    303.545   0.911     83.884      5.842
4052.16    198.75072    308.069   0.933     82.758      5.971
4052.78    197.00203    312.828   0.957     81.654      6.096
 4053.4    195.28179    317.837   0.979     80.573      6.218
4054.01    193.58933    323.113   1.005     79.513      6.336
4054.63    191.92397    328.675   1.029     78.473      6.451
4055.24    190.28508    334.542   1.057     77.454      6.563
4055.86    188.67204    340.737   1.087     76.455      6.671
4056.48    187.08424    347.283   1.115     75.474      6.776
4057.09    185.52111    354.209   1.148     74.512      6.879
4057.71    183.98207    361.543   1.182     73.569      6.978
4058.32    182.46659    369.321   1.215     72.643      7.074
4058.94    180.97413    377.577   1.254     71.734      7.168
4059.56    179.50418    386.354   1.294     70.843      7.259
4060.17    178.05623    395.700   1.334     69.967      7.348
4060.79     176.6298    405.666   1.379     69.108      7.434
4061.41    175.22442    416.312   1.428     68.264      7.518
4062.02    173.83964    427.705   1.476     67.436      7.599
4062.64      172.475    439.922   1.531     66.622      7.678
4063.26    171.13007    453.050   1.590     65.823      7.755
4063.87    169.80445    467.191   1.649     65.038      7.830
4064.49    168.49771    482.461   1.718     64.267      7.903
4065.11    167.20946    498.995   1.791     63.510      7.974
4065.72    165.93932    516.950   1.871     62.765      8.042
4066.34    164.68691    536.511   1.953     62.034      8.109
4066.96    163.45187    557.899   2.047     61.315      8.174
4067.57    162.23384    581.373   2.151     60.608      8.237
4068.19    161.03248    607.246   2.259     59.913      8.299
4068.81    159.84745    635.898   2.385     59.230      8.359
4069.43    158.67843    667.795   2.524     58.559      8.417
4070.04     157.5251    703.508   2.673     57.899      8.473
4070.66    156.38714    743.758   2.849     57.249      8.528
4071.28    155.26426    789.454   3.047     56.611      8.582
 4071.9    154.15617    841.769   3.274     55.983      8.634
4072.51    153.06257    902.238   3.528     55.365      8.685
